"","callTime_GMT","marketId","inplay","selectionId","competitorStatus","bckPrc1","bckPrc2","bckPrc3","bckSz1","bckSz2","bckSz3","layPrc1","layPrc2","layPrc3","laySz1","laySz2","laySz3"
"18","2017-04-27 15:39:07",1.131267637,FALSE,5422795,"ACTIVE",12,11.5,11,14.58,12.01,10.58,13.5,14,14.5,6.83,22.29,50.55
"19","2017-04-27 15:39:08",1.131267637,FALSE,9004185,"ACTIVE",2.92,2.9,2.88,21.46,83.82,24.93,2.96,2.98,3,31.01,65.61,247.18
"20","2017-04-27 15:39:08",1.131267637,FALSE,9331441,"ACTIVE",8.8,8.6,8.4,5.63,6.57,14.37,9.4,9.8,10,8.41,3.81,10.53
"21","2017-04-27 15:39:08",1.131267637,FALSE,9130650,"ACTIVE",7.8,7.6,7.4,5.54,24.45,38.93,8.2,8.4,8.6,3.1,7.03,11.96
"22","2017-04-27 15:39:08",1.131267637,FALSE,10685359,"ACTIVE",8.8,8.6,8.4,10.92,15.25,33.15,9,9.2,9.4,2,48.21,12.71
"23","2017-04-27 15:39:08",1.131267637,FALSE,10685361,"ACTIVE",4.2,4.1,4,2.57,31.74,162.17,4.3,4.4,4.5,22.8,19.54,49.56
"24","2017-04-27 15:39:08",1.131267637,FALSE,5422795,"ACTIVE",12,11.5,11,14.58,12.01,10.58,13.5,14,14.5,7.1,22.29,50.55
"25","2017-04-27 15:39:09",1.131267637,FALSE,9004185,"ACTIVE",2.92,2.9,2.88,21.46,83.82,24.93,2.96,2.98,3,31.01,65.61,247.18
"26","2017-04-27 15:39:09",1.131267637,FALSE,9331441,"ACTIVE",8.8,8.6,8.4,5.63,6.57,14.37,9.4,9.8,10,8.41,3.81,10.53
"27","2017-04-27 15:39:09",1.131267637,FALSE,9130650,"ACTIVE",7.8,7.6,7.4,5.54,24.45,38.93,8.2,8.4,8.6,3.1,7.03,11.96
"28","2017-04-27 15:39:09",1.131267637,FALSE,10685359,"ACTIVE",8.8,8.6,8.4,10.92,15.25,33.15,9,9.2,9.4,2,48.21,12.71
"29","2017-04-27 15:39:09",1.131267637,FALSE,10685361,"ACTIVE",4.2,4.1,4,2.57,31.74,233.17,4.3,4.4,4.5,22.8,19.54,49.56
"30","2017-04-27 15:39:09",1.131267637,FALSE,5422795,"ACTIVE",12,11.5,11,14.58,12.01,10.58,13.5,14,14.5,7.1,22.29,50.55
"31","2017-04-27 15:39:09",1.131267637,FALSE,9004185,"ACTIVE",2.92,2.9,2.88,10.94,83.82,24.93,2.96,2.98,3,31.01,65.61,247.18
"32","2017-04-27 15:39:09",1.131267637,FALSE,9331441,"ACTIVE",8.8,8.6,8.4,5.63,6.57,19.11,9.4,9.8,10,8.41,3.81,10.53
"33","2017-04-27 15:39:09",1.131267637,FALSE,9130650,"ACTIVE",7.8,7.6,7.4,5.54,24.45,38.93,8,8.2,8.4,21.67,3.1,7.03
"34","2017-04-27 15:39:09",1.131267637,FALSE,10685359,"ACTIVE",8.8,8.6,8.4,10.92,15.25,33.15,9,9.2,9.4,21.26,48.21,12.71
"35","2017-04-27 15:39:09",1.131267637,FALSE,10685361,"ACTIVE",4.2,4.1,4,2.57,31.74,233.17,4.3,4.4,4.5,22.8,19.54,49.56
"36","2017-04-27 15:39:09",1.131267637,FALSE,5422795,"ACTIVE",12,11.5,11,14.58,12.01,10.58,13.5,14,14.5,7.1,22.29,50.55
"37","2017-04-27 15:39:10",1.131267637,FALSE,9004185,"ACTIVE",2.94,2.92,2.9,3.52,10.94,83.82,2.96,2.98,3,24.35,65.61,247.18
"38","2017-04-27 15:39:10",1.131267637,FALSE,9331441,"ACTIVE",8.8,8.6,8.4,5.63,6.57,19.11,9.4,9.8,10,8.41,3.81,10.53
"39","2017-04-27 15:39:10",1.131267637,FALSE,9130650,"ACTIVE",7.8,7.6,7.4,3.61,24.45,38.93,8,8.2,8.4,22.98,3.1,7.03
"40","2017-04-27 15:39:10",1.131267637,FALSE,10685359,"ACTIVE",8.8,8.6,8.4,10.92,15.25,33.15,9,9.2,9.4,21.26,48.21,12.71
"41","2017-04-27 15:39:10",1.131267637,FALSE,10685361,"ACTIVE",4.2,4.1,4,2.57,31.74,233.17,4.3,4.4,4.5,10.8,19.54,49.56
"42","2017-04-27 15:39:10",1.131267637,FALSE,5422795,"ACTIVE",12,11.5,11,14.58,12.01,10.58,13.5,14,14.5,7.1,22.29,50.55
"43","2017-04-27 15:39:11",1.131267637,FALSE,9004185,"ACTIVE",2.94,2.92,2.9,3.52,10.94,83.82,2.96,2.98,3,24.35,65.61,247.18
"44","2017-04-27 15:39:11",1.131267637,FALSE,9331441,"ACTIVE",8.8,8.6,8.4,5.63,6.57,19.11,9.4,9.8,10,8.41,3.81,10.53
"45","2017-04-27 15:39:11",1.131267637,FALSE,9130650,"ACTIVE",7.8,7.6,7.4,3.61,24.45,38.93,8,8.2,8.4,22.98,16.73,7.03
"46","2017-04-27 15:39:11",1.131267637,FALSE,10685359,"ACTIVE",8.8,8.6,8.4,10.92,15.25,33.15,9,9.2,9.4,21.26,48.21,12.71
"47","2017-04-27 15:39:11",1.131267637,FALSE,10685361,"ACTIVE",4.2,4.1,4,2.57,31.74,233.17,4.3,4.4,4.5,10.8,19.54,49.56
"48","2017-04-27 15:39:11",1.131267637,FALSE,5422795,"ACTIVE",12,11.5,11,14.58,12.01,10.58,13.5,14,14.5,7.1,22.29,50.55
"49","2017-04-27 15:39:12",1.131267637,FALSE,9004185,"ACTIVE",2.94,2.92,2.9,3.52,10.94,83.82,2.96,2.98,3,24.35,65.61,247.18
"50","2017-04-27 15:39:12",1.131267637,FALSE,9331441,"ACTIVE",8.8,8.6,8.4,5.63,6.57,19.11,9.4,9.8,10,8.41,3.81,10.53
"51","2017-04-27 15:39:12",1.131267637,FALSE,9130650,"ACTIVE",7.6,7.4,7.2,24.45,38.93,28.18,8,8.2,8.4,23.76,16.73,7.03
"52","2017-04-27 15:39:12",1.131267637,FALSE,10685359,"ACTIVE",8.8,8.6,8.4,10.92,15.25,33.15,9,9.2,9.4,21.26,48.21,12.71
"53","2017-04-27 15:39:12",1.131267637,FALSE,10685361,"ACTIVE",4.2,4.1,4,3.9,31.74,233.17,4.3,4.4,4.5,10.8,19.54,49.56
"54","2017-04-27 15:39:12",1.131267637,FALSE,5422795,"ACTIVE",12,11.5,11,14.58,12.01,10.58,13.5,14,14.5,7.1,22.29,50.55
"55","2017-04-27 15:39:13",1.131267637,FALSE,9004185,"ACTIVE",2.94,2.92,2.9,3.52,10.94,83.82,2.96,2.98,3,24.35,65.61,247.18
"56","2017-04-27 15:39:13",1.131267637,FALSE,9331441,"ACTIVE",8.8,8.6,8.4,5.63,6.57,14.37,9.4,9.8,10,8.41,3.81,10.53
"57","2017-04-27 15:39:13",1.131267637,FALSE,9130650,"ACTIVE",7.6,7.4,7.2,24.45,38.93,28.18,8,8.2,8.4,23.76,16.73,7.03
"58","2017-04-27 15:39:13",1.131267637,FALSE,10685359,"ACTIVE",8.8,8.6,8.4,10.92,15.25,33.15,9,9.2,9.4,21.26,48.21,12.71
"59","2017-04-27 15:39:13",1.131267637,FALSE,10685361,"ACTIVE",4.2,4.1,4,3.9,31.74,233.17,4.3,4.4,4.5,10.8,19.54,49.56
"60","2017-04-27 15:39:13",1.131267637,FALSE,5422795,"ACTIVE",12,11.5,11,14.58,12.01,10.58,13.5,14,14.5,7.1,22.29,50.55
"61","2017-04-27 15:39:14",1.131267637,FALSE,9004185,"ACTIVE",2.94,2.92,2.9,3.52,10.94,83.82,2.96,2.98,3,24.35,65.61,247.18
"62","2017-04-27 15:39:14",1.131267637,FALSE,9331441,"ACTIVE",8.8,8.6,8.4,5.63,6.57,14.37,9.4,9.8,10,8.41,3.81,10.53
"63","2017-04-27 15:39:14",1.131267637,FALSE,9130650,"ACTIVE",7.6,7.4,7.2,24.45,38.93,28.18,8,8.2,8.4,23.76,16.73,7.03
"64","2017-04-27 15:39:14",1.131267637,FALSE,10685359,"ACTIVE",8.8,8.6,8.4,10.92,15.25,33.15,9,9.2,9.4,21.26,48.21,12.71
"65","2017-04-27 15:39:14",1.131267637,FALSE,10685361,"ACTIVE",4.2,4.1,4,3.9,31.74,233.17,4.3,4.4,4.5,10.8,19.54,49.56
"66","2017-04-27 15:39:14",1.131267637,FALSE,5422795,"ACTIVE",12,11.5,11,14.58,12.01,10.58,13.5,14,14.5,7.1,22.29,50.55
"67","2017-04-27 15:39:14",1.131267637,FALSE,9004185,"ACTIVE",2.94,2.92,2.9,3.52,10.94,83.82,2.96,2.98,3,5.7,65.61,247.18
"68","2017-04-27 15:39:14",1.131267637,FALSE,9331441,"ACTIVE",8.8,8.6,8.4,5.63,6.57,14.37,9.4,9.8,10,8.41,3.81,10.53
"69","2017-04-27 15:39:14",1.131267637,FALSE,9130650,"ACTIVE",7.6,7.4,7.2,24.45,38.93,28.18,8,8.2,8.4,23.76,16.73,7.03
"70","2017-04-27 15:39:14",1.131267637,FALSE,10685359,"ACTIVE",8.8,8.6,8.4,10.92,15.25,33.15,9,9.2,9.4,21.26,48.21,12.71
"71","2017-04-27 15:39:14",1.131267637,FALSE,10685361,"ACTIVE",4.2,4.1,4,3.9,31.74,233.17,4.3,4.4,4.5,10.8,19.54,49.56
"72","2017-04-27 15:39:14",1.131267637,FALSE,5422795,"ACTIVE",12,11.5,11,14.58,12.01,10.58,13.5,14,14.5,7.1,22.29,50.55
"73","2017-04-27 15:39:15",1.131267637,FALSE,9004185,"ACTIVE",2.94,2.92,2.9,3.52,10.94,83.82,2.96,2.98,3,5.7,65.61,247.18
"74","2017-04-27 15:39:15",1.131267637,FALSE,9331441,"ACTIVE",8.8,8.6,8.4,5.63,6.57,14.37,9.4,9.8,10,8.41,3.81,10.53
"75","2017-04-27 15:39:15",1.131267637,FALSE,9130650,"ACTIVE",7.6,7.4,7.2,24.45,38.93,28.18,8,8.2,8.4,23.76,16.73,7.03
"76","2017-04-27 15:39:15",1.131267637,FALSE,10685359,"ACTIVE",8.8,8.6,8.4,10.92,15.25,33.15,9,9.2,9.4,21.26,48.21,12.71
"77","2017-04-27 15:39:15",1.131267637,FALSE,10685361,"ACTIVE",4.2,4.1,4,3.9,31.74,233.17,4.3,4.4,4.5,10.8,19.54,49.56
"78","2017-04-27 15:39:15",1.131267637,FALSE,5422795,"ACTIVE",12,11.5,11,14.58,12.01,10.58,13.5,14,14.5,7.1,22.29,50.55
"79","2017-04-27 15:39:16",1.131267637,FALSE,9004185,"ACTIVE",2.94,2.92,2.9,3.52,10.94,83.82,2.96,2.98,3,5.7,65.61,247.18
"80","2017-04-27 15:39:16",1.131267637,FALSE,9331441,"ACTIVE",8.8,8.6,8.4,5.63,6.57,14.37,9.4,9.8,10,8.41,3.81,10.53
"81","2017-04-27 15:39:16",1.131267637,FALSE,9130650,"ACTIVE",7.6,7.4,7.2,24.45,38.93,28.18,8,8.2,8.4,23.76,16.73,7.03
"82","2017-04-27 15:39:16",1.131267637,FALSE,10685359,"ACTIVE",8.8,8.6,8.4,10.92,15.25,33.15,9,9.2,9.4,21.26,48.21,12.71
"83","2017-04-27 15:39:16",1.131267637,FALSE,10685361,"ACTIVE",4.2,4.1,4,3.9,31.74,233.17,4.3,4.4,4.5,10.8,19.54,49.56
"84","2017-04-27 15:39:16",1.131267637,FALSE,5422795,"ACTIVE",12,11.5,11,14.58,12.01,10.58,13.5,14,14.5,7.1,22.29,50.55
"85","2017-04-27 15:39:17",1.131267637,FALSE,9004185,"ACTIVE",2.94,2.92,2.9,5.61,10.94,83.82,2.96,2.98,3,7.7,65.61,247.18
"86","2017-04-27 15:39:17",1.131267637,FALSE,9331441,"ACTIVE",8.8,8.6,8.4,2.26,6.57,14.37,9.4,9.8,10,8.41,3.81,10.53
"87","2017-04-27 15:39:17",1.131267637,FALSE,9130650,"ACTIVE",7.6,7.4,7.2,24.45,38.93,28.18,8,8.2,8.4,23.76,16.73,7.03
"88","2017-04-27 15:39:17",1.131267637,FALSE,10685359,"ACTIVE",8.8,8.6,8.4,10.92,15.25,33.15,9,9.2,9.4,21.26,48.21,12.71
"89","2017-04-27 15:39:17",1.131267637,FALSE,10685361,"ACTIVE",4.2,4.1,4,3.9,31.74,233.17,4.3,4.4,4.5,10.8,19.54,49.56
"90","2017-04-27 15:39:17",1.131267637,FALSE,5422795,"ACTIVE",12,11.5,11,14.58,12.01,10.58,13.5,14,14.5,7.1,22.29,50.55
"91","2017-04-27 15:39:17",1.131267637,FALSE,9004185,"ACTIVE",2.94,2.92,2.9,10.81,14.94,83.82,2.98,3,3.05,65.61,247.18,40.77
"92","2017-04-27 15:39:17",1.131267637,FALSE,9331441,"ACTIVE",8.8,8.6,8.4,6.06,6.57,14.37,9.4,9.8,10,8.41,3.81,10.53
"93","2017-04-27 15:39:17",1.131267637,FALSE,9130650,"ACTIVE",7.6,7.4,7.2,24.45,38.93,28.18,8,8.2,8.4,23.76,16.73,7.03
"94","2017-04-27 15:39:17",1.131267637,FALSE,10685359,"ACTIVE",8.8,8.6,8.4,10.92,19.25,41.15,9,9.2,9.4,20.7,48.21,12.71
"95","2017-04-27 15:39:17",1.131267637,FALSE,10685361,"ACTIVE",4.2,4.1,4,3.9,31.74,233.17,4.3,4.4,4.5,92.8,19.54,49.56
"96","2017-04-27 15:39:17",1.131267637,FALSE,5422795,"ACTIVE",12,11.5,11,14.58,12.01,10.58,13.5,14,14.5,7.1,22.29,50.55
"97","2017-04-27 15:39:18",1.131267637,FALSE,9004185,"ACTIVE",2.94,2.92,2.9,10.81,28.94,83.82,2.98,3,3.05,65.61,247.18,40.77
"98","2017-04-27 15:39:18",1.131267637,FALSE,9331441,"ACTIVE",8.8,8.6,8.4,6.28,6.57,14.37,9.4,9.8,10,8.41,3.81,10.53
"99","2017-04-27 15:39:18",1.131267637,FALSE,9130650,"ACTIVE",7.6,7.4,7.2,24.45,38.93,28.18,8,8.2,8.4,23.76,16.73,7.03
"100","2017-04-27 15:39:18",1.131267637,FALSE,10685359,"ACTIVE",8.8,8.6,8.4,10.92,19.25,41.15,9,9.2,9.4,20.7,48.21,12.71
"101","2017-04-27 15:39:18",1.131267637,FALSE,10685361,"ACTIVE",4.2,4.1,4,3.3,31.74,233.17,4.3,4.4,4.5,92.8,19.54,49.56
"102","2017-04-27 15:39:18",1.131267637,FALSE,5422795,"ACTIVE",12,11.5,11,14.58,12.01,10.58,13.5,14,14.5,7.1,22.29,50.55
"103","2017-04-27 15:39:19",1.131267637,FALSE,9004185,"ACTIVE",2.94,2.92,2.9,10.81,28.94,83.82,2.98,3,3.05,65.61,247.18,40.77
"104","2017-04-27 15:39:19",1.131267637,FALSE,9331441,"ACTIVE",8.8,8.6,8.4,6.28,6.57,18.87,9.4,9.8,10,8.41,3.81,10.53
"105","2017-04-27 15:39:19",1.131267637,FALSE,9130650,"ACTIVE",7.6,7.4,7.2,24.45,38.93,28.18,8,8.2,8.4,23.76,16.73,7.03
"106","2017-04-27 15:39:19",1.131267637,FALSE,10685359,"ACTIVE",8.8,8.6,8.4,10.92,19.25,41.15,9,9.2,9.4,20.7,48.21,12.71
"107","2017-04-27 15:39:19",1.131267637,FALSE,10685361,"ACTIVE",4.2,4.1,4,3.3,31.74,233.17,4.3,4.4,4.5,92.8,19.54,49.56
"108","2017-04-27 15:39:19",1.131267637,FALSE,5422795,"ACTIVE",12,11.5,11,14.58,12.01,10.58,13.5,14,14.5,7.1,22.29,50.55
"109","2017-04-27 15:39:20",1.131267637,FALSE,9004185,"ACTIVE",2.94,2.92,2.9,10.81,28.94,83.82,2.98,3,3.05,65.61,247.18,40.77
"110","2017-04-27 15:39:20",1.131267637,FALSE,9331441,"ACTIVE",8.8,8.6,8.4,6.28,6.57,16.76,9.4,9.8,10,8.41,3.81,10.53
"111","2017-04-27 15:39:20",1.131267637,FALSE,9130650,"ACTIVE",7.6,7.4,7.2,24.45,38.93,28.18,8,8.2,8.4,23.76,16.73,7.03
"112","2017-04-27 15:39:20",1.131267637,FALSE,10685359,"ACTIVE",8.8,8.6,8.4,10.92,19.25,41.15,9,9.2,9.4,20.7,48.21,12.71
"113","2017-04-27 15:39:20",1.131267637,FALSE,10685361,"ACTIVE",4.2,4.1,4,3.3,31.74,233.17,4.3,4.4,4.5,92.8,19.54,49.56
"114","2017-04-27 15:39:20",1.131267637,FALSE,5422795,"ACTIVE",12,11.5,11,14.58,12.01,10.58,13.5,14,14.5,7.1,22.29,50.55
"115","2017-04-27 15:39:21",1.131267637,FALSE,9004185,"ACTIVE",2.94,2.92,2.9,10.81,28.94,83.82,2.98,3,3.05,65.61,247.18,40.77
"116","2017-04-27 15:39:21",1.131267637,FALSE,9331441,"ACTIVE",8.8,8.6,8.4,6.28,6.57,16.76,9.4,9.8,10,8.41,3.81,10.53
"117","2017-04-27 15:39:21",1.131267637,FALSE,9130650,"ACTIVE",7.6,7.4,7.2,24.45,38.93,28.18,8,8.2,8.4,23.76,16.73,7.03
"118","2017-04-27 15:39:21",1.131267637,FALSE,10685359,"ACTIVE",8.8,8.6,8.4,10.92,19.25,41.15,9,9.2,9.4,20.7,48.21,12.71
"119","2017-04-27 15:39:21",1.131267637,FALSE,10685361,"ACTIVE",4.2,4.1,4,3.3,31.74,233.17,4.3,4.4,4.5,92.8,19.54,49.56
"120","2017-04-27 15:39:21",1.131267637,FALSE,5422795,"ACTIVE",12,11.5,11,14.58,12.01,10.58,13.5,14,14.5,7.1,22.29,50.55
"121","2017-04-27 15:39:21",1.131267637,FALSE,9004185,"ACTIVE",2.94,2.92,2.9,10.81,28.94,83.82,2.98,3,3.05,65.61,247.18,40.77
"122","2017-04-27 15:39:21",1.131267637,FALSE,9331441,"ACTIVE",8.8,8.6,8.4,6.28,6.57,18.87,9.4,9.8,10,8.41,3.81,10.53
"123","2017-04-27 15:39:21",1.131267637,FALSE,9130650,"ACTIVE",7.6,7.4,7.2,24.45,38.93,28.18,8,8.2,8.4,23.76,16.73,7.03
"124","2017-04-27 15:39:21",1.131267637,FALSE,10685359,"ACTIVE",8.8,8.6,8.4,10.92,19.25,41.15,9,9.2,9.4,20.7,48.21,12.71
"125","2017-04-27 15:39:21",1.131267637,FALSE,10685361,"ACTIVE",4.2,4.1,4,3.3,31.74,233.17,4.3,4.4,4.5,92.8,19.54,49.56
"126","2017-04-27 15:39:21",1.131267637,FALSE,5422795,"ACTIVE",12,11.5,11,14.58,12.01,10.58,13.5,14,14.5,7.1,22.29,50.55
"127","2017-04-27 15:39:22",1.131267637,FALSE,9004185,"ACTIVE",2.96,2.94,2.92,2,10.81,28.94,2.98,3,3.05,65.61,247.18,40.77
"128","2017-04-27 15:39:22",1.131267637,FALSE,9331441,"ACTIVE",8.8,8.6,8.4,6.28,6.57,18.87,9.4,9.8,10,8.41,3.81,10.53
"129","2017-04-27 15:39:22",1.131267637,FALSE,9130650,"ACTIVE",7.6,7.4,7.2,24.45,38.93,28.18,8,8.2,8.4,23.76,16.73,7.03
"130","2017-04-27 15:39:22",1.131267637,FALSE,10685359,"ACTIVE",8.8,8.6,8.4,10.92,19.25,41.15,9,9.2,9.4,14.56,48.21,12.71
"131","2017-04-27 15:39:22",1.131267637,FALSE,10685361,"ACTIVE",4.2,4.1,4,3.3,31.74,233.17,4.3,4.4,4.5,92.8,19.54,49.56
"132","2017-04-27 15:39:22",1.131267637,FALSE,5422795,"ACTIVE",12,11.5,11,14.58,12.01,10.58,13.5,14,14.5,7.1,22.29,50.55
"133","2017-04-27 15:39:23",1.131267637,FALSE,9004185,"ACTIVE",2.96,2.94,2.92,2.81,10.81,28.94,2.98,3,3.05,65.61,247.18,40.77
"134","2017-04-27 15:39:23",1.131267637,FALSE,9331441,"ACTIVE",8.8,8.6,8.4,6.28,6.57,18.87,9.4,9.8,10,8.41,3.81,10.53
"135","2017-04-27 15:39:23",1.131267637,FALSE,9130650,"ACTIVE",7.6,7.4,7.2,24.45,38.93,28.18,8,8.2,8.4,23.76,16.73,7.03
"136","2017-04-27 15:39:23",1.131267637,FALSE,10685359,"ACTIVE",8.8,8.6,8.4,10.92,19.25,41.15,9,9.2,9.4,14.56,48.21,12.71
"137","2017-04-27 15:39:23",1.131267637,FALSE,10685361,"ACTIVE",4.2,4.1,4,3.3,31.74,233.17,4.3,4.4,4.5,92.8,19.54,49.56
"138","2017-04-27 15:39:23",1.131267637,FALSE,5422795,"ACTIVE",12,11.5,11,14.58,12.01,10.58,13.5,14,14.5,7.1,22.29,50.55
"139","2017-04-27 15:39:24",1.131267637,FALSE,9004185,"ACTIVE",2.96,2.94,2.92,2.81,10.81,28.94,2.98,3,3.05,65.61,247.18,40.77
"140","2017-04-27 15:39:24",1.131267637,FALSE,9331441,"ACTIVE",8.8,8.6,8.4,6.28,6.57,18.87,9.4,9.8,10,8.41,3.81,10.53
"141","2017-04-27 15:39:24",1.131267637,FALSE,9130650,"ACTIVE",7.6,7.4,7.2,24.45,38.93,28.18,8,8.2,8.4,23.76,16.73,7.03
"142","2017-04-27 15:39:24",1.131267637,FALSE,10685359,"ACTIVE",8.8,8.6,8.4,10.92,19.25,41.15,9,9.2,9.4,14.56,48.21,12.71
"143","2017-04-27 15:39:24",1.131267637,FALSE,10685361,"ACTIVE",4.2,4.1,4,3.3,31.74,233.17,4.3,4.4,4.5,92.8,19.54,49.56
"144","2017-04-27 15:39:24",1.131267637,FALSE,5422795,"ACTIVE",12,11.5,11,14.58,12.01,10.58,13.5,14,14.5,7.1,22.29,50.55
"145","2017-04-27 15:39:25",1.131267637,FALSE,9004185,"ACTIVE",2.96,2.94,2.92,2.81,10.81,28.94,2.98,3,3.05,65.61,247.18,40.77
"146","2017-04-27 15:39:25",1.131267637,FALSE,9331441,"ACTIVE",8.8,8.6,8.4,6.28,6.57,18.87,9.4,9.8,10,8.41,3.81,10.53
"147","2017-04-27 15:39:25",1.131267637,FALSE,9130650,"ACTIVE",7.6,7.4,7.2,24.45,38.93,28.18,8,8.2,8.4,23.76,16.73,7.03
"148","2017-04-27 15:39:25",1.131267637,FALSE,10685359,"ACTIVE",8.8,8.6,8.4,10.92,19.25,41.15,9,9.2,9.4,14.56,48.21,12.71
"149","2017-04-27 15:39:25",1.131267637,FALSE,10685361,"ACTIVE",4.2,4.1,4,3.3,31.74,233.17,4.3,4.4,4.5,92.8,19.54,49.56
"150","2017-04-27 15:39:25",1.131267637,FALSE,5422795,"ACTIVE",12,11.5,11,14.58,12.01,10.58,13.5,14,14.5,7.1,22.29,50.55
"151","2017-04-27 15:39:26",1.131267637,FALSE,9004185,"ACTIVE",2.96,2.94,2.92,2.81,10.81,28.94,2.98,3,3.05,65.61,247.18,40.77
"152","2017-04-27 15:39:26",1.131267637,FALSE,9331441,"ACTIVE",8.8,8.6,8.4,6.28,6.57,18.87,9.4,9.8,10,8.41,3.81,10.53
"153","2017-04-27 15:39:26",1.131267637,FALSE,9130650,"ACTIVE",7.6,7.4,7.2,24.45,38.93,28.18,8,8.2,8.4,23.76,16.73,7.03
"154","2017-04-27 15:39:26",1.131267637,FALSE,10685359,"ACTIVE",8.8,8.6,8.4,10.92,19.25,41.15,9,9.2,9.4,14.56,48.21,12.71
"155","2017-04-27 15:39:26",1.131267637,FALSE,10685361,"ACTIVE",4.2,4.1,4,3.3,31.74,233.17,4.3,4.4,4.5,92.8,19.54,49.56
"156","2017-04-27 15:39:26",1.131267637,FALSE,5422795,"ACTIVE",12,11.5,11,14.58,12.01,10.58,13.5,14,14.5,7.1,22.29,50.55
"157","2017-04-27 15:39:26",1.131267637,FALSE,9004185,"ACTIVE",2.96,2.94,2.92,2.81,10.81,28.94,2.98,3,3.05,65.61,247.18,40.77
"158","2017-04-27 15:39:26",1.131267637,FALSE,9331441,"ACTIVE",8.8,8.6,8.4,6.28,6.57,14.37,9.4,9.8,10,8.41,3.81,10.53
"159","2017-04-27 15:39:26",1.131267637,FALSE,9130650,"ACTIVE",7.6,7.4,7.2,24.45,38.93,28.18,8,8.2,8.4,23.76,16.73,7.03
"160","2017-04-27 15:39:26",1.131267637,FALSE,10685359,"ACTIVE",8.8,8.6,8.4,10.92,19.25,41.15,9,9.2,9.4,14.56,48.21,12.71
"161","2017-04-27 15:39:26",1.131267637,FALSE,10685361,"ACTIVE",4.2,4.1,4,3.3,31.74,233.17,4.3,4.4,4.5,92.8,19.54,49.56
"162","2017-04-27 15:39:26",1.131267637,FALSE,5422795,"ACTIVE",12,11.5,11,14.58,12.01,10.58,13.5,14,14.5,7.1,22.29,50.55
"163","2017-04-27 15:39:27",1.131267637,FALSE,9004185,"ACTIVE",2.96,2.94,2.92,2.81,10.81,28.94,2.98,3,3.05,65.61,247.18,40.77
